comp_action_id,employee_id,effective_date,action_type,previous_base_salary,new_base_salary,bonus_target_pct,equity_grant_cad,department_id,role_id
CMP-002136,EMP-00946,2024-03-07,Hire,102000,113000,0.1,22600,DPT-001,ROL-002
CMP-002137,EMP-00946,2024-10-31,Annual Adjustment,113000,116809,0.1,0,DPT-001,ROL-002
CMP-002138,EMP-00946,2025-07-18,Annual Adjustment,113000,115477,0.1,0,DPT-001,ROL-002
CMP-002139,EMP-00947,2024-01-24,Hire,103000,116000,0.1,23200,DPT-020,ROL-017
CMP-002140,EMP-00947,2025-02-06,Promotion,116000,128565,0.1,0,DPT-020,ROL-017
CMP-002141,EMP-00947,2025-12-12,Promotion,116000,140092,0.1,0,DPT-020,ROL-017
CMP-002142,EMP-00948,2023-09-05,Hire,72000,85000,0.1,17000,DPT-004,ROL-001
CMP-002143,EMP-00948,2026-02-12,Termination,85000,0,0,0,DPT-004,ROL-001
CMP-002144,EMP-00949,2022-01-13,Hire,171000,200000,0.2,200000,DPT-001,ROL-030
CMP-002145,EMP-00949,2022-09-26,Equity Refresh,200000,200000,0.2,185832,DPT-001,ROL-030
CMP-002146,EMP-00950,2022-05-13,Hire,202000,225000,0.2,225000,DPT-009,ROL-026
CMP-002147,EMP-00950,2022-12-15,Annual Adjustment,225000,234430,0.2,0,DPT-009,ROL-026
CMP-002148,EMP-00950,2023-08-10,Equity Refresh,225000,225000,0.2,248799,DPT-009,ROL-026
CMP-002149,EMP-00950,2024-04-16,Annual Adjustment,225000,238230,0.2,0,DPT-009,ROL-026
CMP-002150,EMP-00951,2024-04-11,Hire,181000,212000,0.2,212000,DPT-017,ROL-029
CMP-002151,EMP-00951,2025-04-18,Promotion,212000,246270,0.2,0,DPT-017,ROL-029
CMP-002152,EMP-00952,2022-09-20,Hire,80000,87000,0.1,17400,DPT-020,ROL-016
CMP-002153,EMP-00952,2023-08-11,Promotion,87000,95890,0.1,0,DPT-020,ROL-016
CMP-002154,EMP-00952,2024-05-11,Annual Adjustment,87000,90320,0.1,0,DPT-020,ROL-016
CMP-002155,EMP-00953,2026-03-05,Hire,244000,277000,0.1,138500,DPT-005,ROL-006
CMP-002156,EMP-00954,2023-06-10,Hire,108000,124000,0.1,24800,DPT-016,ROL-017
CMP-002157,EMP-00954,2024-07-28,Promotion,124000,146117,0.1,0,DPT-016,ROL-017
CMP-002158,EMP-00954,2025-04-06,Equity Refresh,124000,124000,0.1,25858,DPT-016,ROL-017
CMP-002159,EMP-00954,2026-05-19,Annual Adjustment,124000,129519,0.1,0,DPT-016,ROL-017
CMP-002160,EMP-00955,2026-01-23,Hire,145000,159000,0.1,79500,DPT-001,ROL-004
CMP-002161,EMP-00956,2021-03-28,Hire,154000,179000,0.2,179000,DPT-021,ROL-031
CMP-002162,EMP-00956,2022-03-12,Annual Adjustment,179000,188920,0.2,0,DPT-021,ROL-031
CMP-002163,EMP-00956,2022-09-14,Annual Adjustment,179000,186802,0.2,0,DPT-021,ROL-031
CMP-002164,EMP-00956,2023-07-27,Termination,179000,0,0,0,DPT-021,ROL-031
CMP-002165,EMP-00957,2022-06-03,Hire,115000,130000,0.1,26000,DPT-003,ROL-003
CMP-002166,EMP-00958,2024-09-20,Hire,112000,126000,0.1,25200,DPT-006,ROL-003
CMP-002167,EMP-00958,2025-05-04,Equity Refresh,126000,126000,0.1,37107,DPT-006,ROL-003
CMP-002168,EMP-00958,2026-01-07,Termination,126000,0,0,0,DPT-006,ROL-003
CMP-002169,EMP-00959,2020-07-16,Hire,189000,206000,0.1,103000,DPT-006,ROL-005
CMP-002170,EMP-00959,2021-06-03,Annual Adjustment,206000,212695,0.1,0,DPT-006,ROL-005
CMP-002171,EMP-00960,2025-09-30,Hire,113000,125000,0.1,25000,DPT-007,ROL-003
CMP-002172,EMP-00961,2024-05-30,Hire,114000,129000,0.1,25800,DPT-007,ROL-003
CMP-002173,EMP-00961,2025-01-25,Promotion,129000,154885,0.1,0,DPT-007,ROL-003
CMP-002174,EMP-00961,2025-12-13,Annual Adjustment,129000,134278,0.1,0,DPT-007,ROL-003
CMP-002175,EMP-00962,2024-06-17,Hire,74000,84000,0.1,16800,DPT-023,ROL-022
CMP-002176,EMP-00962,2025-01-01,Promotion,84000,95948,0.1,0,DPT-023,ROL-022
CMP-002177,EMP-00962,2025-04-22,Termination,84000,0,0,0,DPT-023,ROL-022
CMP-002178,EMP-00963,2023-12-25,Hire,93000,107000,0.1,21400,DPT-004,ROL-002
CMP-002179,EMP-00963,2024-07-10,Annual Adjustment,107000,112893,0.1,0,DPT-004,ROL-002
CMP-002180,EMP-00963,2025-03-06,Annual Adjustment,107000,109901,0.1,0,DPT-004,ROL-002
CMP-002181,EMP-00964,2023-08-31,Hire,70000,79000,0.1,15800,DPT-015,ROL-010
CMP-002182,EMP-00964,2024-09-11,Promotion,79000,91911,0.1,0,DPT-015,ROL-010
CMP-002183,EMP-00964,2025-03-26,Annual Adjustment,79000,82095,0.1,0,DPT-015,ROL-010
CMP-002184,EMP-00964,2026-03-19,Annual Adjustment,79000,80849,0.1,0,DPT-015,ROL-010
CMP-002185,EMP-00965,2024-06-23,Hire,92000,105000,0.1,21000,DPT-009,ROL-020
CMP-002186,EMP-00965,2025-05-08,Annual Adjustment,105000,110569,0.1,0,DPT-009,ROL-020
CMP-002187,EMP-00965,2026-03-07,Annual Adjustment,105000,109841,0.1,0,DPT-009,ROL-020
CMP-002188,EMP-00966,2024-02-19,Hire,118000,132000,0.1,26400,DPT-006,ROL-003
CMP-002189,EMP-00966,2024-11-25,Equity Refresh,132000,132000,0.1,29085,DPT-006,ROL-003
CMP-002190,EMP-00966,2025-09-03,Annual Adjustment,132000,136994,0.1,0,DPT-006,ROL-003
CMP-002191,EMP-00967,2022-01-26,Hire,161000,189000,0.2,189000,DPT-017,ROL-025
CMP-002192,EMP-00967,2022-11-09,Equity Refresh,189000,189000,0.2,117773,DPT-017,ROL-025
CMP-002193,EMP-00967,2023-09-10,Equity Refresh,189000,189000,0.2,174102,DPT-017,ROL-025
CMP-002194,EMP-00968,2023-10-01,Hire,66000,76000,0.1,15200,DPT-017,ROL-015
CMP-002195,EMP-00968,2024-06-12,Annual Adjustment,76000,78208,0.1,0,DPT-017,ROL-015
CMP-002196,EMP-00968,2025-01-28,Annual Adjustment,76000,79468,0.1,0,DPT-017,ROL-015
CMP-002197,EMP-00968,2025-08-20,Promotion,76000,84880,0.1,0,DPT-017,ROL-015
CMP-002198,EMP-00969,2023-09-09,Hire,65000,74000,0.1,14800,DPT-020,ROL-015
CMP-002199,EMP-00969,2024-03-22,Annual Adjustment,74000,77490,0.1,0,DPT-020,ROL-015
CMP-002200,EMP-00970,2024-12-10,Hire,63000,71000,0.1,14200,DPT-019,ROL-015
CMP-002201,EMP-00971,2023-07-28,Hire,235000,265000,0.2,265000,DPT-019,ROL-027
CMP-002202,EMP-00971,2024-04-01,Promotion,265000,300292,0.2,0,DPT-019,ROL-027
CMP-002203,EMP-00971,2024-12-09,Annual Adjustment,265000,274748,0.2,0,DPT-019,ROL-027
CMP-002204,EMP-00972,2024-12-10,Hire,121000,137000,0.1,27400,DPT-002,ROL-003
CMP-002205,EMP-00972,2025-06-30,Promotion,137000,166472,0.1,0,DPT-002,ROL-003
CMP-002206,EMP-00973,2024-04-23,Hire,98000,114000,0.1,22800,DPT-005,ROL-002
CMP-002207,EMP-00973,2025-02-07,Annual Adjustment,114000,120641,0.1,0,DPT-005,ROL-002
CMP-002208,EMP-00973,2026-03-25,Annual Adjustment,114000,120073,0.1,0,DPT-005,ROL-002
CMP-002209,EMP-00973,2026-04-15,Termination,114000,0,0,0,DPT-005,ROL-002
CMP-002210,EMP-00974,2025-03-01,Hire,148000,161000,0.1,80500,DPT-006,ROL-004
CMP-002211,EMP-00974,2025-12-02,Promotion,161000,192257,0.1,0,DPT-006,ROL-004
CMP-002212,EMP-00975,2023-03-11,Hire,249000,283000,0.2,283000,DPT-023,ROL-027
CMP-002213,EMP-00975,2024-04-24,Annual Adjustment,283000,298514,0.2,0,DPT-023,ROL-027
CMP-002214,EMP-00975,2025-03-30,Termination,283000,0,0,0,DPT-023,ROL-027
CMP-002215,EMP-00976,2024-03-08,Hire,85000,97000,0.1,19400,DPT-018,ROL-016
CMP-002216,EMP-00976,2025-01-08,Promotion,97000,110117,0.1,0,DPT-018,ROL-016
CMP-002217,EMP-00977,2024-10-13,Hire,116000,131000,0.1,26200,DPT-005,ROL-003
CMP-002218,EMP-00977,2025-09-12,Annual Adjustment,131000,134017,0.1,0,DPT-005,ROL-003
CMP-002219,EMP-00978,2024-10-29,Hire,87000,96000,0.1,19200,DPT-018,ROL-016
CMP-002220,EMP-00978,2025-10-21,Annual Adjustment,96000,98588,0.1,0,DPT-018,ROL-016
CMP-002221,EMP-00979,2024-03-08,Hire,165000,184000,0.2,184000,DPT-005,ROL-025
CMP-002222,EMP-00979,2025-04-06,Annual Adjustment,184000,187694,0.2,0,DPT-005,ROL-025
CMP-002223,EMP-00980,2025-11-25,Hire,110000,126000,0.1,25200,DPT-001,ROL-003
CMP-002224,EMP-00981,2023-09-22,Hire,69000,75000,0.1,15000,DPT-016,ROL-015
CMP-002225,EMP-00981,2024-08-09,Termination,75000,0,0,0,DPT-016,ROL-015
CMP-002226,EMP-00982,2024-01-28,Hire,154000,173000,0.1,86500,DPT-007,ROL-004
CMP-002227,EMP-00982,2025-03-05,Equity Refresh,173000,173000,0.1,76036,DPT-007,ROL-004
CMP-002228,EMP-00983,2024-10-23,Hire,117000,137000,0.1,27400,DPT-009,ROL-008
CMP-002229,EMP-00984,2022-09-01,Hire,74000,81000,0.1,16200,DPT-012,ROL-010
CMP-002230,EMP-00985,2024-05-12,Hire,88000,97000,0.1,19400,DPT-017,ROL-016
CMP-002231,EMP-00985,2025-02-02,Promotion,97000,107577,0.1,0,DPT-017,ROL-016
CMP-002232,EMP-00986,2023-09-08,Hire,113000,129000,0.1,25800,DPT-008,ROL-003
CMP-002233,EMP-00987,2025-04-15,Hire,96000,112000,0.1,22400,DPT-004,ROL-002
CMP-002234,EMP-00987,2026-02-06,Annual Adjustment,112000,115234,0.1,0,DPT-004,ROL-002
CMP-002235,EMP-00988,2023-09-20,Hire,75000,83000,0.1,16600,DPT-023,ROL-022
CMP-002236,EMP-00988,2024-11-09,Promotion,83000,98710,0.1,0,DPT-023,ROL-022
CMP-002237,EMP-00988,2025-06-26,Annual Adjustment,83000,87880,0.1,0,DPT-023,ROL-022
CMP-002238,EMP-00988,2025-10-20,Termination,83000,0,0,0,DPT-023,ROL-022
CMP-002239,EMP-00989,2025-02-15,Hire,61000,69000,0.1,13800,DPT-016,ROL-015
CMP-002240,EMP-00989,2026-02-12,Equity Refresh,69000,69000,0.1,7462,DPT-016,ROL-015
CMP-002241,EMP-00990,2024-09-29,Hire,79000,88000,0.1,17600,DPT-016,ROL-016
CMP-002242,EMP-00990,2025-09-11,Annual Adjustment,88000,92769,0.1,0,DPT-016,ROL-016
CMP-002243,EMP-00991,2023-12-13,Hire,99000,113000,0.1,22600,DPT-001,ROL-002
CMP-002244,EMP-00992,2023-01-03,Hire,116000,129000,0.1,25800,DPT-002,ROL-003
CMP-002245,EMP-00992,2023-07-20,Annual Adjustment,129000,134446,0.1,0,DPT-002,ROL-003
CMP-002246,EMP-00992,2024-06-09,Annual Adjustment,129000,134577,0.1,0,DPT-002,ROL-003
CMP-002247,EMP-00992,2025-05-04,Termination,129000,0,0,0,DPT-002,ROL-003
CMP-002248,EMP-00993,2023-05-09,Hire,103000,113000,0.1,22600,DPT-016,ROL-017
CMP-002249,EMP-00993,2023-11-14,Promotion,113000,136635,0.1,0,DPT-016,ROL-017
CMP-002250,EMP-00993,2024-11-19,Annual Adjustment,113000,116564,0.1,0,DPT-016,ROL-017
CMP-002251,EMP-00993,2025-05-24,Termination,113000,0,0,0,DPT-016,ROL-017
CMP-002252,EMP-00994,2021-08-07,Hire,156000,171000,0.1,85500,DPT-003,ROL-004
CMP-002253,EMP-00994,2022-06-27,Promotion,171000,188966,0.1,0,DPT-003,ROL-004
CMP-002254,EMP-00994,2023-05-27,Annual Adjustment,171000,175071,0.1,0,DPT-003,ROL-004
CMP-002255,EMP-00995,2024-10-29,Hire,116000,128000,0.1,25600,DPT-006,ROL-003
CMP-002256,EMP-00996,2024-08-06,Hire,90000,104000,0.1,20800,DPT-003,ROL-002
CMP-002257,EMP-00996,2025-08-20,Annual Adjustment,104000,109487,0.1,0,DPT-003,ROL-002
CMP-002258,EMP-00996,2026-03-20,Annual Adjustment,104000,110115,0.1,0,DPT-003,ROL-002
CMP-002259,EMP-00997,2025-01-14,Hire,194000,222000,0.2,222000,DPT-008,ROL-026
CMP-002260,EMP-00997,2025-10-01,Annual Adjustment,222000,231943,0.2,0,DPT-008,ROL-026
CMP-002261,EMP-00998,2024-10-23,Hire,102000,111000,0.1,22200,DPT-001,ROL-002
CMP-002262,EMP-00998,2025-05-07,Equity Refresh,111000,111000,0.1,24120,DPT-001,ROL-002
CMP-002263,EMP-00999,2022-03-22,Hire,142000,163000,0.1,81500,DPT-008,ROL-004
CMP-002264,EMP-00999,2023-03-12,Annual Adjustment,163000,171344,0.1,0,DPT-008,ROL-004
CMP-002265,EMP-00999,2024-04-07,Annual Adjustment,163000,172765,0.1,0,DPT-008,ROL-004
CMP-002266,EMP-01000,2024-05-18,Hire,94000,109000,0.1,21800,DPT-009,ROL-020
CMP-002267,EMP-01001,2025-02-14,Hire,141000,159000,0.1,79500,DPT-004,ROL-004
CMP-002268,EMP-01001,2025-12-02,Annual Adjustment,159000,162666,0.1,0,DPT-004,ROL-004
CMP-002269,EMP-01002,2022-09-04,Hire,117000,130000,0.1,26000,DPT-003,ROL-003
CMP-002270,EMP-01003,2025-09-19,Hire,92000,104000,0.1,20800,DPT-026,ROL-023
CMP-002271,EMP-01003,2026-05-19,Annual Adjustment,104000,106196,0.1,0,DPT-026,ROL-023
CMP-002272,EMP-01004,2020-08-29,Hire,265000,291000,0.2,291000,DPT-021,ROL-034
CMP-002273,EMP-01004,2021-08-20,Annual Adjustment,291000,308024,0.2,0,DPT-021,ROL-034
CMP-002274,EMP-01004,2022-09-10,Annual Adjustment,291000,300930,0.2,0,DPT-021,ROL-034
CMP-002275,EMP-01005,2026-01-20,Hire,178000,203000,0.2,203000,DPT-021,ROL-029
CMP-002276,EMP-01006,2025-12-18,Hire,110000,128000,0.1,25600,DPT-001,ROL-003
CMP-002277,EMP-01007,2022-09-14,Hire,98000,114000,0.1,22800,DPT-002,ROL-002
CMP-002278,EMP-01007,2023-07-09,Annual Adjustment,114000,118221,0.1,0,DPT-002,ROL-002
CMP-002279,EMP-01008,2026-02-13,Hire,77000,88000,0.1,17600,DPT-020,ROL-016
CMP-002280,EMP-01009,2023-07-16,Hire,124000,144000,0.1,28800,DPT-023,ROL-024
CMP-002281,EMP-01009,2024-05-16,Termination,144000,0,0,0,DPT-023,ROL-024
CMP-002282,EMP-01010,2023-06-19,Hire,106000,124000,0.1,24800,DPT-008,ROL-003
CMP-002283,EMP-01010,2024-06-06,Annual Adjustment,124000,131431,0.1,0,DPT-008,ROL-003
CMP-002284,EMP-01011,2023-12-28,Hire,109000,123000,0.1,24600,DPT-006,ROL-003
CMP-002285,EMP-01011,2024-08-26,Equity Refresh,123000,123000,0.1,33465,DPT-006,ROL-003
CMP-002286,EMP-01011,2025-02-27,Annual Adjustment,123000,127930,0.1,0,DPT-006,ROL-003
CMP-002287,EMP-01011,2026-03-12,Annual Adjustment,123000,127757,0.1,0,DPT-006,ROL-003
CMP-002288,EMP-01012,2024-08-03,Hire,92000,108000,0.1,21600,DPT-011,ROL-013
CMP-002289,EMP-01012,2025-05-19,Promotion,108000,131393,0.1,0,DPT-011,ROL-013
CMP-002290,EMP-01012,2026-03-24,Termination,108000,0,0,0,DPT-011,ROL-013
CMP-002291,EMP-01013,2024-07-21,Hire,114000,129000,0.1,25800,DPT-002,ROL-003
CMP-002292,EMP-01013,2025-06-21,Annual Adjustment,129000,131696,0.1,0,DPT-002,ROL-003
CMP-002293,EMP-01013,2025-08-25,Termination,129000,0,0,0,DPT-002,ROL-003
CMP-002294,EMP-01014,2021-08-05,Hire,175000,205000,0.2,205000,DPT-024,ROL-030
CMP-002295,EMP-01015,2025-03-04,Hire,100000,111000,0.1,22200,DPT-009,ROL-020
CMP-002296,EMP-01015,2026-01-25,Equity Refresh,111000,111000,0.1,30423,DPT-009,ROL-020
CMP-002297,EMP-01016,2021-07-15,Hire,181000,197000,0.2,197000,DPT-004,ROL-031
CMP-002298,EMP-01016,2022-03-05,Annual Adjustment,197000,201195,0.2,0,DPT-004,ROL-031
CMP-002299,EMP-01016,2023-01-31,Equity Refresh,197000,197000,0.2,106500,DPT-004,ROL-031
CMP-002300,EMP-01017,2024-02-23,Hire,99000,114000,0.1,22800,DPT-023,ROL-023
CMP-002301,EMP-01017,2025-03-20,Annual Adjustment,114000,118413,0.1,0,DPT-023,ROL-023
CMP-002302,EMP-01018,2025-03-14,Hire,115000,135000,0.1,27000,DPT-003,ROL-003
CMP-002303,EMP-01018,2025-12-15,Equity Refresh,135000,135000,0.1,31816,DPT-003,ROL-003
CMP-002304,EMP-01019,2022-01-25,Hire,126000,145000,0.1,29000,DPT-024,ROL-024
CMP-002305,EMP-01019,2022-08-01,Annual Adjustment,145000,149766,0.1,0,DPT-024,ROL-024
CMP-002306,EMP-01019,2023-01-28,Equity Refresh,145000,145000,0.1,25188,DPT-024,ROL-024
CMP-002307,EMP-01020,2023-11-28,Hire,111000,125000,0.1,25000,DPT-003,ROL-003
CMP-002308,EMP-01020,2024-07-19,Annual Adjustment,125000,130139,0.1,0,DPT-003,ROL-003
CMP-002309,EMP-01021,2023-12-21,Hire,104000,113000,0.1,22600,DPT-024,ROL-023
CMP-002310,EMP-01022,2022-06-18,Hire,109000,119000,0.1,23800,DPT-020,ROL-017
CMP-002311,EMP-01022,2023-02-18,Annual Adjustment,119000,125035,0.1,0,DPT-020,ROL-017
CMP-002312,EMP-01023,2025-04-09,Hire,111000,126000,0.1,25200,DPT-003,ROL-003
CMP-002313,EMP-01024,2024-08-13,Hire,91000,102000,0.1,20400,DPT-007,ROL-002
CMP-002314,EMP-01025,2024-02-22,Hire,115000,126000,0.1,25200,DPT-002,ROL-003
CMP-002315,EMP-01025,2025-01-25,Annual Adjustment,126000,132674,0.1,0,DPT-002,ROL-003
CMP-002316,EMP-01025,2025-10-25,Termination,126000,0,0,0,DPT-002,ROL-003
CMP-002317,EMP-01026,2021-04-12,Hire,182000,201000,0.1,100500,DPT-007,ROL-005
CMP-002318,EMP-01027,2024-01-24,Hire,78000,89000,0.1,17800,DPT-003,ROL-001
CMP-002319,EMP-01027,2024-09-09,Promotion,89000,107705,0.1,0,DPT-003,ROL-001
CMP-002320,EMP-01027,2025-09-26,Annual Adjustment,89000,94193,0.1,0,DPT-003,ROL-001
CMP-002321,EMP-01028,2025-07-30,Hire,115000,131000,0.1,26200,DPT-010,ROL-008
CMP-002322,EMP-01029,2020-05-21,Hire,123000,140000,0.1,28000,DPT-015,ROL-012
CMP-002323,EMP-01029,2020-12-24,Promotion,140000,168815,0.1,0,DPT-015,ROL-012
CMP-002324,EMP-01029,2021-08-31,Annual Adjustment,140000,145828,0.1,0,DPT-015,ROL-012
CMP-002325,EMP-01030,2025-07-26,Hire,111000,129000,0.1,25800,DPT-007,ROL-003
CMP-002326,EMP-01031,2024-08-07,Hire,69000,77000,0.1,15400,DPT-020,ROL-019
CMP-002327,EMP-01031,2025-05-21,Equity Refresh,77000,77000,0.1,18921,DPT-020,ROL-019
CMP-002328,EMP-01031,2026-05-04,Equity Refresh,77000,77000,0.1,10302,DPT-020,ROL-019
CMP-002329,EMP-01032,2024-08-27,Hire,87000,102000,0.1,20400,DPT-009,ROL-007
CMP-002330,EMP-01032,2025-10-16,Annual Adjustment,102000,106109,0.1,0,DPT-009,ROL-007
CMP-002331,EMP-01033,2020-05-15,Hire,139000,157000,0.1,78500,DPT-003,ROL-004
CMP-002332,EMP-01033,2021-06-28,Annual Adjustment,157000,162315,0.1,0,DPT-003,ROL-004
CMP-002333,EMP-01033,2022-08-11,Equity Refresh,157000,157000,0.1,53859,DPT-003,ROL-004
CMP-002334,EMP-01034,2024-05-30,Hire,123000,137000,0.1,27400,DPT-002,ROL-003
CMP-002335,EMP-01034,2025-04-21,Promotion,137000,164478,0.1,0,DPT-002,ROL-003
CMP-002336,EMP-01034,2025-11-16,Equity Refresh,137000,137000,0.1,22776,DPT-002,ROL-003
CMP-002337,EMP-01035,2023-08-30,Hire,103000,114000,0.1,22800,DPT-007,ROL-002
CMP-002338,EMP-01036,2024-02-04,Hire,109000,124000,0.1,24800,DPT-001,ROL-003
CMP-002339,EMP-01036,2025-03-19,Annual Adjustment,124000,130717,0.1,0,DPT-001,ROL-003
CMP-002340,EMP-01036,2025-11-11,Annual Adjustment,124000,127598,0.1,0,DPT-001,ROL-003
CMP-002341,EMP-01037,2025-01-20,Hire,93000,103000,0.1,20600,DPT-024,ROL-023
CMP-002342,EMP-01037,2026-02-14,Promotion,103000,124560,0.1,0,DPT-024,ROL-023
CMP-002343,EMP-01038,2024-08-08,Hire,63000,71000,0.1,14200,DPT-016,ROL-015
CMP-002344,EMP-01038,2025-06-22,Annual Adjustment,71000,73685,0.1,0,DPT-016,ROL-015
CMP-002345,EMP-01039,2021-12-27,Hire,202000,227000,0.2,227000,DPT-005,ROL-026
CMP-002346,EMP-01040,2021-07-11,Hire,118000,137000,0.1,27400,DPT-012,ROL-014
CMP-002347,EMP-01040,2024-08-18,Termination,137000,0,0,0,DPT-012,ROL-014
CMP-002348,EMP-01041,2024-11-03,Hire,93000,109000,0.1,21800,DPT-006,ROL-002
CMP-002349,EMP-01041,2025-10-27,Equity Refresh,109000,109000,0.1,22056,DPT-006,ROL-002
CMP-002350,EMP-01041,2026-01-21,Termination,109000,0,0,0,DPT-006,ROL-002
CMP-002351,EMP-01042,2024-08-22,Hire,204000,232000,0.2,232000,DPT-007,ROL-028
CMP-002352,EMP-01042,2025-06-04,Termination,232000,0,0,0,DPT-007,ROL-028
CMP-002353,EMP-01043,2024-02-24,Hire,124000,143000,0.1,28600,DPT-021,ROL-024
CMP-002354,EMP-01043,2025-10-30,Termination,143000,0,0,0,DPT-021,ROL-024
CMP-002355,EMP-01044,2021-04-10,Hire,167000,194000,0.1,97000,DPT-006,ROL-005
CMP-002356,EMP-01044,2022-03-19,Annual Adjustment,194000,198383,0.1,0,DPT-006,ROL-005
CMP-002357,EMP-01045,2024-05-25,Hire,116000,127000,0.1,25400,DPT-006,ROL-003
CMP-002358,EMP-01045,2025-02-11,Equity Refresh,127000,127000,0.1,31376,DPT-006,ROL-003
CMP-002359,EMP-01045,2026-01-28,Annual Adjustment,127000,134517,0.1,0,DPT-006,ROL-003
CMP-002360,EMP-01046,2025-06-05,Hire,93000,103000,0.1,20600,DPT-005,ROL-002
CMP-002361,EMP-01046,2026-04-27,Annual Adjustment,103000,107769,0.1,0,DPT-005,ROL-002
CMP-002362,EMP-01047,2024-08-25,Hire,81000,95000,0.1,19000,DPT-020,ROL-016
CMP-002363,EMP-01047,2025-02-22,Promotion,95000,108998,0.1,0,DPT-020,ROL-016
CMP-002364,EMP-01047,2026-02-12,Annual Adjustment,95000,99628,0.1,0,DPT-020,ROL-016
CMP-002365,EMP-01048,2024-12-08,Hire,91000,101000,0.1,20200,DPT-009,ROL-007
CMP-002366,EMP-01048,2025-07-08,Annual Adjustment,101000,106935,0.1,0,DPT-009,ROL-007
CMP-002367,EMP-01048,2026-05-03,Annual Adjustment,101000,106465,0.1,0,DPT-009,ROL-007
CMP-002368,EMP-01049,2023-09-18,Hire,89000,102000,0.1,20400,DPT-001,ROL-002
CMP-002369,EMP-01049,2024-07-16,Promotion,102000,118467,0.1,0,DPT-001,ROL-002
CMP-002370,EMP-01049,2025-07-10,Promotion,102000,122554,0.1,0,DPT-001,ROL-002
CMP-002371,EMP-01050,2025-05-30,Hire,95000,111000,0.1,22200,DPT-007,ROL-002
CMP-002372,EMP-01050,2026-01-28,Annual Adjustment,111000,116734,0.1,0,DPT-007,ROL-002
CMP-002373,EMP-01051,2021-10-30,Hire,179000,208000,0.2,208000,DPT-018,ROL-029
CMP-002374,EMP-01051,2022-06-15,Annual Adjustment,208000,216730,0.2,0,DPT-018,ROL-029
CMP-002375,EMP-01052,2024-02-06,Hire,70000,81000,0.1,16200,DPT-022,ROL-022
CMP-002376,EMP-01052,2024-10-15,Equity Refresh,81000,81000,0.1,20108,DPT-022,ROL-022
CMP-002377,EMP-01053,2024-11-27,Hire,79000,91000,0.1,18200,DPT-020,ROL-016
CMP-002378,EMP-01054,2025-07-03,Hire,140000,159000,0.1,79500,DPT-002,ROL-004
CMP-002379,EMP-01055,2024-07-17,Hire,116000,132000,0.1,26400,DPT-005,ROL-003
CMP-002380,EMP-01055,2025-08-29,Promotion,132000,159149,0.1,0,DPT-005,ROL-003
CMP-002381,EMP-01055,2026-04-07,Annual Adjustment,132000,139376,0.1,0,DPT-005,ROL-003
CMP-002382,EMP-01056,2025-12-03,Hire,66000,73000,0.1,14600,DPT-018,ROL-015
CMP-002383,EMP-01057,2023-08-19,Hire,118000,139000,0.1,27800,DPT-009,ROL-021
CMP-002384,EMP-01057,2024-09-13,Annual Adjustment,139000,142828,0.1,0,DPT-009,ROL-021
CMP-002385,EMP-01057,2025-09-16,Termination,139000,0,0,0,DPT-009,ROL-021
CMP-002386,EMP-01058,2024-09-13,Hire,111000,131000,0.1,26200,DPT-008,ROL-003
CMP-002387,EMP-01058,2025-10-04,Equity Refresh,131000,131000,0.1,27692,DPT-008,ROL-003
CMP-002388,EMP-01058,2025-10-15,Termination,131000,0,0,0,DPT-008,ROL-003
CMP-002389,EMP-01059,2024-01-30,Hire,113000,133000,0.1,26600,DPT-004,ROL-003
CMP-002390,EMP-01059,2025-03-12,Promotion,133000,152005,0.1,0,DPT-004,ROL-003
CMP-002391,EMP-01060,2024-03-13,Hire,88000,102000,0.1,20400,DPT-014,ROL-013
CMP-002392,EMP-01060,2025-04-25,Termination,102000,0,0,0,DPT-014,ROL-013
CMP-002393,EMP-01061,2026-01-09,Hire,94000,106000,0.1,21200,DPT-002,ROL-002
CMP-002394,EMP-01062,2025-07-11,Hire,113000,132000,0.1,26400,DPT-002,ROL-003
CMP-002395,EMP-01063,2024-04-13,Hire,192000,220000,0.2,220000,DPT-005,ROL-029
CMP-002396,EMP-01063,2025-04-04,Annual Adjustment,220000,226776,0.2,0,DPT-005,ROL-029
CMP-002397,EMP-01064,2024-08-04,Hire,94000,107000,0.1,21400,DPT-013,ROL-011
CMP-002398,EMP-01064,2025-07-25,Annual Adjustment,107000,112634,0.1,0,DPT-013,ROL-011
CMP-002399,EMP-01065,2022-08-14,Hire,160000,178000,0.2,178000,DPT-016,ROL-025
CMP-002400,EMP-01065,2023-08-14,Promotion,178000,210407,0.2,0,DPT-016,ROL-025
CMP-002401,EMP-01066,2022-09-29,Hire,144000,157000,0.1,78500,DPT-001,ROL-004
CMP-002402,EMP-01066,2023-07-15,Annual Adjustment,157000,160747,0.1,0,DPT-001,ROL-004
CMP-002403,EMP-01067,2020-07-15,Hire,174000,192000,0.2,192000,DPT-006,ROL-025
CMP-002404,EMP-01067,2021-02-20,Annual Adjustment,192000,198222,0.2,0,DPT-006,ROL-025
CMP-002405,EMP-01068,2023-04-11,Hire,120000,133000,0.1,26600,DPT-008,ROL-003
CMP-002406,EMP-01068,2023-11-09,Annual Adjustment,133000,136350,0.1,0,DPT-008,ROL-003
CMP-002407,EMP-01069,2020-08-26,Hire,168000,184000,0.2,184000,DPT-016,ROL-025
