training_record_id,employee_id,course_id,course_name,regulator,is_mandatory,due_date,completion_date,status,days_overdue,department_id,location_id
TRC-007388,EMP-00950,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-10-20,2025-09-11,Completed,0,DPT-009,LOC-004
TRC-007389,EMP-00950,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-01-08,2025-12-12,Completed,0,DPT-009,LOC-004
TRC-007390,EMP-00950,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-02-21,2025-01-14,Completed,0,DPT-009,LOC-004
TRC-007391,EMP-00950,TRN-005,Insider Trading Policy,Internal,Yes,2025-09-10,2025-08-04,Completed,0,DPT-009,LOC-004
TRC-007392,EMP-00950,TRN-006,Cyber Security Awareness,Internal,Yes,2025-12-04,2025-10-27,Completed,0,DPT-009,LOC-004
TRC-007393,EMP-00950,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-05-30,,Overdue,359,DPT-009,LOC-004
TRC-007394,EMP-00950,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-05-14,2025-05-03,Completed,0,DPT-009,LOC-004
TRC-007395,EMP-00950,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2026-05-11,2026-04-25,Completed,0,DPT-009,LOC-004
TRC-007396,EMP-00951,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2026-03-11,,Overdue,74,DPT-017,LOC-001
TRC-007397,EMP-00951,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-10-07,2025-08-29,Completed,0,DPT-017,LOC-001
TRC-007398,EMP-00951,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-11-06,2025-10-11,Completed,0,DPT-017,LOC-001
TRC-007399,EMP-00951,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-12-15,2024-11-20,Completed,0,DPT-017,LOC-001
TRC-007400,EMP-00951,TRN-005,Insider Trading Policy,Internal,Yes,2026-05-03,2026-04-13,Completed,0,DPT-017,LOC-001
TRC-007401,EMP-00951,TRN-006,Cyber Security Awareness,Internal,Yes,2026-04-15,2026-03-21,Completed,0,DPT-017,LOC-001
TRC-007402,EMP-00951,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2026-01-03,2025-12-07,Completed,0,DPT-017,LOC-001
TRC-007403,EMP-00951,TRN-008,Workplace Respect & Harassment,Internal,Yes,2026-02-05,2026-01-01,Completed,0,DPT-017,LOC-001
TRC-007404,EMP-00951,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-07-19,,Overdue,309,DPT-017,LOC-001
TRC-007405,EMP-00951,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-11-05,Completed,0,DPT-017,LOC-001
TRC-007406,EMP-00952,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2026-02-16,2026-01-14,Completed,0,DPT-020,LOC-001
TRC-007407,EMP-00952,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-02-23,2026-01-25,Completed,0,DPT-020,LOC-001
TRC-007408,EMP-00952,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-10-27,2025-10-13,Completed,0,DPT-020,LOC-001
TRC-007409,EMP-00952,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-12-08,2025-11-14,Completed,0,DPT-020,LOC-001
TRC-007410,EMP-00952,TRN-005,Insider Trading Policy,Internal,Yes,2025-06-24,2025-06-02,Completed,0,DPT-020,LOC-001
TRC-007411,EMP-00952,TRN-006,Cyber Security Awareness,Internal,Yes,2026-02-05,2025-12-29,Completed,0,DPT-020,LOC-001
TRC-007412,EMP-00952,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-08-15,2025-07-17,Completed,0,DPT-020,LOC-001
TRC-007413,EMP-00952,TRN-008,Workplace Respect & Harassment,Internal,Yes,2024-10-18,2024-09-05,Completed,0,DPT-020,LOC-001
TRC-007414,EMP-00952,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-09-26,2025-09-11,Completed,0,DPT-020,LOC-001
TRC-007415,EMP-00952,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-10-20,Completed,0,DPT-020,LOC-001
TRC-007416,EMP-00953,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-08-08,2026-04-02,Completed,0,DPT-005,LOC-002
TRC-007417,EMP-00953,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-07-29,2026-04-07,Completed,0,DPT-005,LOC-002
TRC-007418,EMP-00953,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-10-12,2026-04-11,Completed,0,DPT-005,LOC-002
TRC-007419,EMP-00953,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-09-12,2026-04-04,Completed,0,DPT-005,LOC-002
TRC-007420,EMP-00953,TRN-005,Insider Trading Policy,Internal,Yes,2026-02-01,2026-04-12,Completed,0,DPT-005,LOC-002
TRC-007421,EMP-00953,TRN-006,Cyber Security Awareness,Internal,Yes,2025-12-22,2026-04-19,Completed,0,DPT-005,LOC-002
TRC-007422,EMP-00953,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-12-10,2026-04-12,Completed,0,DPT-005,LOC-002
TRC-007423,EMP-00953,TRN-008,Workplace Respect & Harassment,Internal,Yes,2024-06-28,2026-04-08,Completed,0,DPT-005,LOC-002
TRC-007424,EMP-00953,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2026-03-09,2026-03-30,Completed,0,DPT-005,LOC-002
TRC-007425,EMP-00953,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-10-07,Completed,0,DPT-005,LOC-002
TRC-007426,EMP-00954,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2026-03-31,2026-03-16,Completed,0,DPT-016,LOC-005
TRC-007427,EMP-00954,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-05-14,2026-05-13,Completed,0,DPT-016,LOC-005
TRC-007428,EMP-00954,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-11-07,2025-10-09,Completed,0,DPT-016,LOC-005
TRC-007429,EMP-00954,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-08-16,,Overdue,646,DPT-016,LOC-005
TRC-007430,EMP-00954,TRN-005,Insider Trading Policy,Internal,Yes,2025-12-15,2025-12-06,Completed,0,DPT-016,LOC-005
TRC-007431,EMP-00954,TRN-006,Cyber Security Awareness,Internal,Yes,2026-01-06,2025-12-18,Completed,0,DPT-016,LOC-005
TRC-007432,EMP-00954,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-10-09,2025-10-05,Completed,0,DPT-016,LOC-005
TRC-007433,EMP-00954,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-02-23,2025-01-10,Completed,0,DPT-016,LOC-005
TRC-007434,EMP-00954,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-10-27,,Overdue,209,DPT-016,LOC-005
TRC-007435,EMP-00955,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-06-28,2026-03-05,Completed,0,DPT-001,LOC-003
TRC-007436,EMP-00955,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-05-05,2026-04-26,Completed,0,DPT-001,LOC-003
TRC-007437,EMP-00955,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-12-28,2026-02-22,Completed,0,DPT-001,LOC-003
TRC-007438,EMP-00955,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-10-29,2026-01-30,Completed,0,DPT-001,LOC-003
TRC-007439,EMP-00955,TRN-005,Insider Trading Policy,Internal,Yes,2025-05-29,2026-02-10,Completed,0,DPT-001,LOC-003
TRC-007440,EMP-00955,TRN-006,Cyber Security Awareness,Internal,Yes,2025-11-28,2026-02-26,Completed,0,DPT-001,LOC-003
TRC-007441,EMP-00955,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-06-09,,Overdue,349,DPT-001,LOC-003
TRC-007442,EMP-00955,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-01-04,2026-02-24,Completed,0,DPT-001,LOC-003
TRC-007443,EMP-00955,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-12-26,2026-02-06,Completed,0,DPT-001,LOC-003
TRC-007444,EMP-00955,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,,Upcoming,0,DPT-001,LOC-003
TRC-007445,EMP-00957,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2026-02-03,2026-01-09,Completed,0,DPT-003,LOC-002
TRC-007446,EMP-00957,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-01-08,2025-11-25,Completed,0,DPT-003,LOC-002
TRC-007447,EMP-00957,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-04-26,2026-03-26,Completed,0,DPT-003,LOC-002
TRC-007448,EMP-00957,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2026-03-27,2026-03-05,Completed,0,DPT-003,LOC-002
TRC-007449,EMP-00957,TRN-005,Insider Trading Policy,Internal,Yes,2025-05-31,2025-04-21,Completed,0,DPT-003,LOC-002
TRC-007450,EMP-00957,TRN-006,Cyber Security Awareness,Internal,Yes,2026-03-09,2026-01-24,Completed,0,DPT-003,LOC-002
TRC-007451,EMP-00957,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2026-01-24,2026-01-03,Completed,0,DPT-003,LOC-002
TRC-007452,EMP-00957,TRN-008,Workplace Respect & Harassment,Internal,Yes,2024-10-02,2024-09-18,Completed,0,DPT-003,LOC-002
TRC-007453,EMP-00957,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-07-29,2025-07-13,Completed,0,DPT-003,LOC-002
TRC-007454,EMP-00957,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-10-31,Completed,0,DPT-003,LOC-002
TRC-007455,EMP-00959,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2026-04-04,2026-03-06,Completed,0,DPT-006,LOC-004
TRC-007456,EMP-00959,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-05-11,2026-03-28,Completed,0,DPT-006,LOC-004
TRC-007457,EMP-00959,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-09-12,2025-08-31,Completed,0,DPT-006,LOC-004
TRC-007458,EMP-00959,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-02-14,2025-01-16,Completed,0,DPT-006,LOC-004
TRC-007459,EMP-00959,TRN-005,Insider Trading Policy,Internal,Yes,2025-10-17,2025-09-17,Completed,0,DPT-006,LOC-004
TRC-007460,EMP-00959,TRN-006,Cyber Security Awareness,Internal,Yes,2026-04-25,2026-04-15,Completed,0,DPT-006,LOC-004
TRC-007461,EMP-00959,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2024-12-18,2024-12-14,Completed,0,DPT-006,LOC-004
TRC-007462,EMP-00959,TRN-008,Workplace Respect & Harassment,Internal,Yes,2024-08-30,2024-08-20,Completed,0,DPT-006,LOC-004
TRC-007463,EMP-00959,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-11-12,2025-10-22,Completed,0,DPT-006,LOC-004
TRC-007464,EMP-00960,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-12-27,2025-11-18,Completed,0,DPT-007,LOC-001
TRC-007465,EMP-00960,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-03-19,2026-03-11,Completed,0,DPT-007,LOC-001
TRC-007466,EMP-00960,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-10-05,2025-10-08,Completed,0,DPT-007,LOC-001
TRC-007467,EMP-00960,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2026-01-23,2025-12-28,Completed,0,DPT-007,LOC-001
TRC-007468,EMP-00960,TRN-005,Insider Trading Policy,Internal,Yes,2025-06-01,2025-11-02,Completed,0,DPT-007,LOC-001
TRC-007469,EMP-00960,TRN-006,Cyber Security Awareness,Internal,Yes,2026-02-04,2026-01-12,Completed,0,DPT-007,LOC-001
TRC-007470,EMP-00960,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2024-12-18,2025-10-19,Completed,0,DPT-007,LOC-001
TRC-007471,EMP-00960,TRN-008,Workplace Respect & Harassment,Internal,Yes,2024-11-22,2025-10-07,Completed,0,DPT-007,LOC-001
TRC-007472,EMP-00960,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-06-10,2025-10-25,Completed,0,DPT-007,LOC-001
TRC-007473,EMP-00961,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-12-19,2025-11-16,Completed,0,DPT-007,LOC-002
TRC-007474,EMP-00961,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-01-08,2026-01-04,Completed,0,DPT-007,LOC-002
TRC-007475,EMP-00961,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-04-11,2026-03-22,Completed,0,DPT-007,LOC-002
TRC-007476,EMP-00961,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-09-21,2024-08-19,Completed,0,DPT-007,LOC-002
TRC-007477,EMP-00961,TRN-005,Insider Trading Policy,Internal,Yes,2025-09-29,2025-08-29,Completed,0,DPT-007,LOC-002
TRC-007478,EMP-00961,TRN-006,Cyber Security Awareness,Internal,Yes,2026-02-21,2026-01-17,Completed,0,DPT-007,LOC-002
TRC-007479,EMP-00961,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-05-25,2025-05-22,Completed,0,DPT-007,LOC-002
TRC-007480,EMP-00961,TRN-008,Workplace Respect & Harassment,Internal,Yes,2026-01-20,2025-12-28,Completed,0,DPT-007,LOC-002
TRC-007481,EMP-00961,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2026-01-01,,Overdue,143,DPT-007,LOC-002
TRC-007482,EMP-00961,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,,Upcoming,0,DPT-007,LOC-002
TRC-007483,EMP-00963,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-06-24,2025-06-09,Completed,0,DPT-004,LOC-001
TRC-007484,EMP-00963,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-06-15,2025-05-18,Completed,0,DPT-004,LOC-001
TRC-007485,EMP-00963,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-08-25,,Overdue,272,DPT-004,LOC-001
TRC-007486,EMP-00963,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-09-19,2024-09-07,Completed,0,DPT-004,LOC-001
TRC-007487,EMP-00963,TRN-005,Insider Trading Policy,Internal,Yes,2026-03-15,2026-03-08,Completed,0,DPT-004,LOC-001
TRC-007488,EMP-00963,TRN-006,Cyber Security Awareness,Internal,Yes,2026-05-06,2026-04-08,Completed,0,DPT-004,LOC-001
TRC-007489,EMP-00963,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2024-10-24,2024-09-13,Completed,0,DPT-004,LOC-001
TRC-007490,EMP-00963,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-01-11,2024-12-05,Completed,0,DPT-004,LOC-001
TRC-007491,EMP-00963,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-09-06,2025-08-08,Completed,0,DPT-004,LOC-001
TRC-007492,EMP-00963,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-10-20,Completed,0,DPT-004,LOC-001
TRC-007493,EMP-00964,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2026-01-03,2025-12-15,Completed,0,DPT-015,LOC-004
TRC-007494,EMP-00964,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-11-10,2025-10-23,Completed,0,DPT-015,LOC-004
TRC-007495,EMP-00964,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-09-18,2025-09-14,Completed,0,DPT-015,LOC-004
TRC-007496,EMP-00964,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-10-09,2025-08-25,Completed,0,DPT-015,LOC-004
TRC-007497,EMP-00964,TRN-005,Insider Trading Policy,Internal,Yes,2025-11-19,,Overdue,186,DPT-015,LOC-004
TRC-007498,EMP-00964,TRN-006,Cyber Security Awareness,Internal,Yes,2026-01-23,2026-01-05,Completed,0,DPT-015,LOC-004
TRC-007499,EMP-00964,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2024-11-24,2024-11-11,Completed,0,DPT-015,LOC-004
TRC-007500,EMP-00964,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-10-27,2025-10-07,Completed,0,DPT-015,LOC-004
TRC-007501,EMP-00964,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2026-05-09,2026-04-15,Completed,0,DPT-015,LOC-004
TRC-007502,EMP-00964,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-11-05,Completed,0,DPT-015,LOC-004
TRC-007503,EMP-00965,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-07-05,2025-06-21,Completed,0,DPT-009,LOC-001
TRC-007504,EMP-00965,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-11-24,,Overdue,181,DPT-009,LOC-001
TRC-007505,EMP-00965,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-08-12,2025-07-27,Completed,0,DPT-009,LOC-001
TRC-007506,EMP-00965,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-08-16,2025-07-11,Completed,0,DPT-009,LOC-001
TRC-007507,EMP-00965,TRN-005,Insider Trading Policy,Internal,Yes,2025-06-26,2025-05-17,Completed,0,DPT-009,LOC-001
TRC-007508,EMP-00965,TRN-006,Cyber Security Awareness,Internal,Yes,2026-04-01,2026-03-30,Completed,0,DPT-009,LOC-001
TRC-007509,EMP-00965,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2026-01-15,2025-12-31,Completed,0,DPT-009,LOC-001
TRC-007510,EMP-00965,TRN-008,Workplace Respect & Harassment,Internal,Yes,2024-09-05,2024-09-03,Completed,0,DPT-009,LOC-001
TRC-007511,EMP-00965,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2026-01-08,,Overdue,136,DPT-009,LOC-001
TRC-007512,EMP-00965,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-11-03,Completed,0,DPT-009,LOC-001
TRC-007513,EMP-00966,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2026-04-25,2026-03-26,Completed,0,DPT-006,LOC-001
TRC-007514,EMP-00966,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-11-23,2025-10-23,Completed,0,DPT-006,LOC-001
TRC-007515,EMP-00966,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-11-20,2025-11-06,Completed,0,DPT-006,LOC-001
TRC-007516,EMP-00966,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2026-01-22,2026-01-06,Completed,0,DPT-006,LOC-001
TRC-007517,EMP-00966,TRN-005,Insider Trading Policy,Internal,Yes,2026-01-30,,Overdue,114,DPT-006,LOC-001
TRC-007518,EMP-00966,TRN-006,Cyber Security Awareness,Internal,Yes,2025-12-02,2025-10-21,Completed,0,DPT-006,LOC-001
TRC-007519,EMP-00966,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-11-12,2025-10-05,Completed,0,DPT-006,LOC-001
TRC-007520,EMP-00966,TRN-008,Workplace Respect & Harassment,Internal,Yes,2026-01-22,2026-01-19,Completed,0,DPT-006,LOC-001
TRC-007521,EMP-00966,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2026-05-23,2026-05-08,Completed,0,DPT-006,LOC-001
TRC-007522,EMP-00966,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-11-04,Completed,0,DPT-006,LOC-001
TRC-007523,EMP-00967,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-07-05,2025-05-29,Completed,0,DPT-017,LOC-004
TRC-007524,EMP-00967,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2026-01-13,2025-12-20,Completed,0,DPT-017,LOC-004
TRC-007525,EMP-00967,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-01-28,2026-01-16,Completed,0,DPT-017,LOC-004
TRC-007526,EMP-00967,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-08-09,2025-07-29,Completed,0,DPT-017,LOC-004
TRC-007527,EMP-00967,TRN-005,Insider Trading Policy,Internal,Yes,2025-07-17,2025-06-21,Completed,0,DPT-017,LOC-004
TRC-007528,EMP-00967,TRN-006,Cyber Security Awareness,Internal,Yes,2026-01-23,2026-01-09,Completed,0,DPT-017,LOC-004
TRC-007529,EMP-00967,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-07-11,2025-06-22,Completed,0,DPT-017,LOC-004
TRC-007530,EMP-00967,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-05-21,2025-05-15,Completed,0,DPT-017,LOC-004
TRC-007531,EMP-00967,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-12-21,,Overdue,154,DPT-017,LOC-004
TRC-007532,EMP-00968,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-09-16,2025-09-03,Completed,0,DPT-017,LOC-002
TRC-007533,EMP-00968,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-07-27,2025-06-25,Completed,0,DPT-017,LOC-002
TRC-007534,EMP-00968,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-12-03,2025-10-24,Completed,0,DPT-017,LOC-002
TRC-007535,EMP-00968,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2025-11-27,2025-11-14,Completed,0,DPT-017,LOC-002
TRC-007536,EMP-00968,TRN-005,Insider Trading Policy,Internal,Yes,2025-07-12,2025-06-11,Completed,0,DPT-017,LOC-002
TRC-007537,EMP-00968,TRN-006,Cyber Security Awareness,Internal,Yes,2026-01-04,2025-12-22,Completed,0,DPT-017,LOC-002
TRC-007538,EMP-00968,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-07-29,2025-07-21,Completed,0,DPT-017,LOC-002
TRC-007539,EMP-00968,TRN-008,Workplace Respect & Harassment,Internal,Yes,2024-07-25,2024-07-13,Completed,0,DPT-017,LOC-002
TRC-007540,EMP-00968,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2026-01-28,,Overdue,116,DPT-017,LOC-002
TRC-007541,EMP-00969,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2026-03-05,2026-01-26,Completed,0,DPT-020,LOC-001
TRC-007542,EMP-00969,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-11-02,2025-10-03,Completed,0,DPT-020,LOC-001
TRC-007543,EMP-00969,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-07-25,2025-07-15,Completed,0,DPT-020,LOC-001
TRC-007544,EMP-00969,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2026-05-24,2026-04-26,Completed,0,DPT-020,LOC-001
TRC-007545,EMP-00969,TRN-005,Insider Trading Policy,Internal,Yes,2025-06-28,2025-06-10,Completed,0,DPT-020,LOC-001
TRC-007546,EMP-00969,TRN-006,Cyber Security Awareness,Internal,Yes,2026-02-06,2026-02-05,Completed,0,DPT-020,LOC-001
TRC-007547,EMP-00969,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-12-29,2025-11-23,Completed,0,DPT-020,LOC-001
TRC-007548,EMP-00969,TRN-008,Workplace Respect & Harassment,Internal,Yes,2026-01-12,2025-12-26,Completed,0,DPT-020,LOC-001
TRC-007549,EMP-00969,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-09-30,2025-09-04,Completed,0,DPT-020,LOC-001
TRC-007550,EMP-00969,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-11-09,Completed,0,DPT-020,LOC-001
TRC-007551,EMP-00970,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2026-01-08,2025-12-14,Completed,0,DPT-019,LOC-004
TRC-007552,EMP-00970,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-12-26,2025-11-30,Completed,0,DPT-019,LOC-004
TRC-007553,EMP-00970,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-05-10,,Overdue,14,DPT-019,LOC-004
TRC-007554,EMP-00970,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-06-22,2025-01-09,Completed,0,DPT-019,LOC-004
TRC-007555,EMP-00970,TRN-005,Insider Trading Policy,Internal,Yes,2025-11-30,2025-11-25,Completed,0,DPT-019,LOC-004
TRC-007556,EMP-00970,TRN-006,Cyber Security Awareness,Internal,Yes,2025-12-07,2025-11-12,Completed,0,DPT-019,LOC-004
TRC-007557,EMP-00970,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-03-08,2025-03-06,Completed,0,DPT-019,LOC-004
TRC-007558,EMP-00970,TRN-008,Workplace Respect & Harassment,Internal,Yes,2025-12-22,2025-12-10,Completed,0,DPT-019,LOC-004
TRC-007559,EMP-00970,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-10-18,2025-10-08,Completed,0,DPT-019,LOC-004
TRC-007560,EMP-00970,TRN-010,Quantum Cryptography Primer,Internal,No,2026-11-20,2026-10-15,Completed,0,DPT-019,LOC-004
TRC-007561,EMP-00971,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-07-28,2025-07-13,Completed,0,DPT-019,LOC-001
TRC-007562,EMP-00971,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-09-19,2025-08-26,Completed,0,DPT-019,LOC-001
TRC-007563,EMP-00971,TRN-003,Code of Conduct & Ethics,Internal,Yes,2025-12-31,2025-11-18,Completed,0,DPT-019,LOC-001
TRC-007564,EMP-00971,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-07-11,2024-07-02,Completed,0,DPT-019,LOC-001
TRC-007565,EMP-00971,TRN-005,Insider Trading Policy,Internal,Yes,2025-07-09,2025-06-03,Completed,0,DPT-019,LOC-001
TRC-007566,EMP-00971,TRN-006,Cyber Security Awareness,Internal,Yes,2025-11-26,2025-11-02,Completed,0,DPT-019,LOC-001
TRC-007567,EMP-00971,TRN-007,Anti-Bribery & Anti-Corruption,Internal,Yes,2025-11-09,2025-10-19,Completed,0,DPT-019,LOC-001
TRC-007568,EMP-00971,TRN-008,Workplace Respect & Harassment,Internal,Yes,2026-05-14,,Overdue,10,DPT-019,LOC-001
TRC-007569,EMP-00971,TRN-009,Payment Card Industry (PCI) DSS,PCI,No,2025-06-12,,Overdue,346,DPT-019,LOC-001
TRC-007570,EMP-00972,TRN-001,FINTRAC AML & ATF Training,FINTRAC,Yes,2025-08-25,2025-08-20,Completed,0,DPT-002,LOC-001
TRC-007571,EMP-00972,TRN-002,OSFI E-21 Operational Resilience,OSFI,Yes,2025-10-03,2025-08-29,Completed,0,DPT-002,LOC-001
TRC-007572,EMP-00972,TRN-003,Code of Conduct & Ethics,Internal,Yes,2026-02-20,2026-01-06,Completed,0,DPT-002,LOC-001
TRC-007573,EMP-00972,TRN-004,PIPEDA Privacy Foundations,PIPEDA,Yes,2024-11-25,2024-12-17,Completed,0,DPT-002,LOC-001
TRC-007574,EMP-00972,TRN-005,Insider Trading Policy,Internal,Yes,2025-12-11,2025-11-08,Completed,0,DPT-002,LOC-001
TRC-007575,EMP-00972,TRN-006,Cyber Security Awareness,Internal,Yes,2026-03-07,2026-02-07,Completed,0,DPT-002,LOC-001
